date,shift,exchanger,exchanger_info,events,tube_leak,tube_plug,tube_repair,tube_bundle_replace,tube_installed,tube_cleaning,hydroblast_cleaning,installing_plates,gasket_installed,pressure_test,temp_cooler_replace,transmitter_blowdown,drained_oil,bypass_isolation,sv_repair_replacement,steam_issue,n2_purging,dew_point_check,install_heater,capital_project,cleaning,maintenance,work_completed
03-30-2025,Day,E-12,Bin 02: E-12,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-30-2025,Day,E-603,Bin 06: E-603,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-30-2025,Day,E-73,Bin 33: E-73 (Entry),['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-30-2025,Day,E-77,Bin 37: E-77,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-30-2025,Day,E-222,Bin 38: E-222,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-30-2025,Day,E-223,Bin 39: E-223,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-30-2025,Day,E-11,Bin 43: E-11,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-30-2025,Day,E-38,Bin 45: E-38,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-30-2025,Nights,E-60,Nitrogen purging E-60 to flare,"['maintenance', 'n2_purging']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
03-30-2025,Nights,E-604,Housekeeping E-604 SV deck,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-30-2025,Nights,E-14A,Bin #1: E-14A,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-30-2025,Nights,E-60,Bin #8: E-60,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-30-2025,Nights,E-603,(T/A North) Bin #6: E-603 Capital Project,"['capital_project', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
03-30-2025,Nights,E-38,(T/A North) Bin #45: E-38,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-30-2025,Nights,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
03-30-2025,Nights,E-77,37 : E-77 (Full Loto),"['bypass_isolation', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
03-30-2025,Nights,E-222,38 : E-222 (Tube Repair),"['maintenance', 'tube_repair']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-30-2025,Nights,E-223,39 : E-223 (Full Loto),"['bypass_isolation', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
03-30-2025,Nights,E-11,43 : E-11 (Blinds Pulled),[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-31-2025,Day,E-20,B&R installed some insulation on E-20.,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-31-2025,Day,E-20,Last dew point at E-20 was -56.4.,['dew_point_check'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
03-31-2025,Day,E-60,Nitrogen purging through E-60 to flare.,"['maintenance', 'n2_purging']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
03-31-2025,Day,E-14A,Bin 1   E-14A   Cleaning,"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
03-31-2025,Day,E-60,Bin 8   E-60,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-31-2025,Day,E-304,Bin 3   E-304,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-31-2025,Day,E-12,Bin 02: E-12,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-31-2025,Day,E-603,Bin 06: E-603,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-31-2025,Day,E-73,Bin 33: E-73 (Entry),['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-31-2025,Day,E-77,Bin 37: E-77,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-31-2025,Day,E-222,Bin 38: E-222,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-31-2025,Day,E-223,Bin 39: E-223,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-31-2025,Day,E-11,Bin 43: E-11,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-31-2025,Day,E-38,Bin 45: E-38,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-31-2025,Nights,E-38,De-loto'd E-38 North T/A bin #45,['work_completed'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
03-31-2025,Nights,E-14A,Bin #1: E-14A,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-31-2025,Nights,E-60,Bin #8: E-60,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-31-2025,Nights,E-603,(T/A North) Bin #6: E-603 Capital Project,"['capital_project', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
03-31-2025,Nights,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
03-31-2025,Nights,E-77,37 : E-77 (Full Loto),"['bypass_isolation', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
03-31-2025,Nights,E-222,38 : E-222 (Tube Repair),"['maintenance', 'tube_repair']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-31-2025,Nights,E-223,39 : E-223 (Full Loto),"['bypass_isolation', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
03-31-2025,Nights,E-11,43 : E-11 (Blinds Pulled),[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-04-2025,Day,E-22,Weld prep and welding continued  on new E-22 check valve.,"['capital_project', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
04-01-2025,Day,E-20,Finished drying E-20 (-65.4°C dewpoint) Blind pulled,['dew_point_check'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
04-01-2025,Day,E-60,B&R pulled the piping from E-60 & Installed new bypass piping.,"['capital_project', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
04-01-2025,Day,E-14A,B&R took scaffolding down at T-3 by E-14A,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-01-2025,Day,E-14A,Bin 1   E-14A   Cleaning,"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
04-01-2025,Day,E-60,Bin 8   E-60,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-01-2025,Day,E-304,Bin 3   E-304,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-01-2025,Day,E-77,Bin 37: E-77,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-01-2025,Day,E-11,Bin 43: E-11,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-01-2025,Nights,E-60,B&R installed sample point piping for E-60,"['capital_project', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
04-01-2025,Nights,E-14A,Attemping to purge nitrogen through E-14A to the flare;,"['maintenance', 'n2_purging']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
04-01-2025,Nights,E-14A,"both 1 1/2"" benzene header valves under E-14A are leaking;",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-01-2025,Nights,E-14A,Bin #1: E-14A,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-01-2025,Nights,E-60,Bin #8: E-60,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-01-2025,Nights,E-603,(T/A North) Bin #6: E-603 Capital Project,"['capital_project', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
04-01-2025,Nights,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
04-01-2025,Nights,E-77,37 : E-77 (Full Loto),"['bypass_isolation', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
04-01-2025,Nights,E-222,38 : E-222 (Tube Repair),"['maintenance', 'tube_repair']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-01-2025,Nights,E-223,39 : E-223 (Full Loto),"['bypass_isolation', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
04-01-2025,Nights,E-11,43 : E-11 (Blinds Pulled),[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2025,Day,E-58B,"(caught samples @ E-58B, T-8/D-22 O/H, D-19, D-20, D-21, E-114 outlet and E-25 shell;",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2025,Day,E-114,"(caught samples @ E-58B, T-8/D-22 O/H, D-19, D-20, D-21, E-114 outlet and E-25 shell;",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2025,Day,E-25,"(caught samples @ E-58B, T-8/D-22 O/H, D-19, D-20, D-21, E-114 outlet and E-25 shell;",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2025,Day,E-604,LOTOed & depressure ethane feed from ethane feed dryers to E-604,"['bypass_isolation', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
04-02-2025,Day,E-601,B&R installing blind for E-601 job,"['installing_plates', 'maintenance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-02-2025,Day,E-14,E-14 still purging with nitrogen (isolation valves holding to T-3),"['maintenance', 'n2_purging']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
04-02-2025,Day,E-60,B&R did hydro on E-60 bypass piping,"['capital_project', 'maintenance', 'pressure_test']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
04-02-2025,Day,E-14A,Bin 1   E-14A   Cleaning,"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
04-02-2025,Day,E-60,Bin 8   E-60,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-02-2025,Day,E-304,Bin 3   E-304,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-02-2025,Day,E-77,Bin 37: E-77,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-02-2025,Day,E-11,Bin 43: E-11,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-02-2025,Nights,E-601,B&R installed new flanges at E-601;,"['capital_project', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
04-02-2025,Nights,E-14A,Purging E-14A with nitrogen to the flare,"['maintenance', 'n2_purging']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
04-02-2025,Nights,E-60,Small nitrogen sweep on E-60 bypass,"['maintenance', 'n2_purging']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
04-02-2025,Nights,E-14A,Bin #1: E-14A,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-02-2025,Nights,E-60,Bin #8: E-60,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-02-2025,Nights,E-603,(T/A North) Bin #6: E-603 Capital Project,"['capital_project', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
04-02-2025,Nights,E-11,Unlocked E-11,['work_completed'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04-02-2025,Nights,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
04-02-2025,Nights,E-77,37 : E-77 (Full Loto),"['bypass_isolation', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
04-02-2025,Nights,E-222,38 : E-222 (Tube Repair),"['maintenance', 'tube_repair']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-02-2025,Nights,E-223,39 : E-223 (Full Loto),"['bypass_isolation', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
04-03-2025,Day,E-601,B&R pulled blinds on E-601 bypass after X-Ray passed,"['bypass_isolation', 'work_completed']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
04-03-2025,Day,E-60,O2 freed E-60 bypass header.,"['maintenance', 'n2_purging']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
04-03-2025,Day,E-60,B&R did hydro on E-60 bypass piping,"['capital_project', 'maintenance', 'pressure_test']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
04-03-2025,Day,E-14A,Bin 1   E-14A   Cleaning,"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
04-03-2025,Day,E-60,Bin 8   E-60,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-03-2025,Day,E-304,Bin 3   E-304,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-03-2025,Day,E-603,Bin 06: E-603 Capital Project,"['capital_project', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
04-03-2025,Day,E-601,Bin 11: E-601 Bypass,"['bypass_isolation', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
04-03-2025,Day,E-77,Bin 37: E-77,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-03-2025,Day,E-222,Bin 38: E-222,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-03-2025,Day,E-223,Bin 39: E-223,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-03-2025,Nights,E-61,Put N2 purge on E-61 to flare.,"['maintenance', 'n2_purging']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
04-03-2025,Nights,E-38,Completed caps and plug list for D-14 and E-38,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-03-2025,Nights,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
04-03-2025,Nights,E-77,37 : E-77 (Full Loto),"['bypass_isolation', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
04-03-2025,Nights,E-222,38 : E-222 (Tube Repair),"['maintenance', 'tube_repair']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-03-2025,Nights,E-223,39 : E-223 (Full Loto),"['bypass_isolation', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
04-04-2025,Day,E-601,Leak checked inlet piping to E-601.,"['maintenance', 'pressure_test']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
04-04-2025,Day,E-601,Pressure purge piping to E-601.,"['maintenance', 'n2_purging', 'pressure_test']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
04-04-2025,Day,E-604,Pressuring up Ethane feed system to E-604 to purge again,"['maintenance', 'n2_purging']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
04-04-2025,Day,E-14A,Purging E-14A to the flare,"['maintenance', 'n2_purging']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
04-04-2025,Day,E-14A,Bin 1   E-14A   Cleaning,"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
04-04-2025,Day,E-60,Bin 8   E-60,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-04-2025,Day,E-75,"Completed caps & plugs for E-75, E-21A/B (QW circulation).",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-04-2025,Day,E-21A,"Completed caps & plugs for E-75, E-21A/B (QW circulation).",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-04-2025,Day,E-75,Lined up E-75 vacuum condensate & closed bypass.,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-04-2025,Day,E-304,Bin 3   E-304,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-04-2025,Day,E-603,Bin 06: E-603 Capital Project,"['capital_project', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
04-04-2025,Day,E-601,Bin 11: E-601 Bypass,"['bypass_isolation', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
04-04-2025,Day,E-77,Bin 37: E-77,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-04-2025,Day,E-222,Bin 38: E-222,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-04-2025,Day,E-223,Bin 39: E-223,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-04-2025,Nights,E-601,Pressured up and dumped E-601/E-604 ethane system 4X;,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-04-2025,Nights,E-604,Pressured up and dumped E-601/E-604 ethane system 4X;,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-04-2025,Nights,E-14A,Still purging E-14A to flare,"['maintenance', 'n2_purging']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
04-04-2025,Nights,E-14A,Bin #1: E-14A,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-04-2025,Nights,E-60,Bin #8: E-60,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-04-2025,Nights,E-603,(T/A North) Bin #6: E-603 Capital Project,"['capital_project', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
04-04-2025,Nights,E-304,"Lined up the following equipment : P-1A, P-1B, D-302, P-308, P-305, P-309, E-304 temp cooler",['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
04-04-2025,Nights,E-304,3: E-304 (Temp cooler),['temp_cooler_replace'],0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
04-04-2025,Nights,E-77,37 : E-77 (Full Loto),"['bypass_isolation', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
04-04-2025,Nights,E-222,38 : E-222 (Tube Repair),"['maintenance', 'tube_repair']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-04-2025,Nights,E-223,39 : E-223 (Full Loto),"['bypass_isolation', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
04-05-2025,Day,E-20,B&R installing insulation on E-20.,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-05-2025,Day,E-14A,Nitrogen purging E-14A to the flare.,"['maintenance', 'n2_purging']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
04-05-2025,Day,E-14A,Bin 1   E-14A   Cleaning,"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
04-05-2025,Day,E-60,Bin 8   E-60,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-05-2025,Day,E-77,"Unlocked and line up E-77 to T-10, steam is not line up till ready to introduce steam into exchanger.",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-05-2025,Day,E-223,"Unlocked and lined up E-223, steam not lined up.",[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-05-2025,Day,E-304,Bin 3   E-304,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-05-2025,Day,E-603,Bin 06: E-603 Capital Project,"['capital_project', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
04-05-2025,Day,E-601,Bin 11: E-601 Bypass,"['bypass_isolation', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
04-05-2025,Day,E-222,Bin 38: E-222,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-06-2025,Day,E-217,Put N2 sweep upstream of PV-7451 on process side of E-217 & E-215 (purging at bottom of E-215 for dry out),"['maintenance', 'n2_purging']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
04-06-2025,Day,E-215,Put N2 sweep upstream of PV-7451 on process side of E-217 & E-215 (purging at bottom of E-215 for dry out),"['maintenance', 'n2_purging']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
04-06-2025,Day,E-215,Put N2 sweep upstream of PV-7451 on process side of E-217 & E-215 (purging at bottom of E-215 for dry out),"['maintenance', 'n2_purging']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
04-06-2025,Day,E-51,Purging at E-51 & E-307 shell side,"['maintenance', 'n2_purging']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
04-06-2025,Day,E-307,Purging at E-51 & E-307 shell side,"['maintenance', 'n2_purging']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
04-06-2025,Day,E-14A,Bin 1   E-14A   Cleaning,"['cleaning', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
04-06-2025,Day,E-60,Bin 8   E-60,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-06-2025,Day,E-304,Bin 3   E-304,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-06-2025,Day,E-601,Bin 11: E-601 Bypass,"['bypass_isolation', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
04-06-2025,Day,E-222,Bin 38: E-222,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-06-2025,Nights,E-215,Measured dew point at E215 (T206 Ethane recycle heater) to be +9 deg F.,['dew_point_check'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
04-06-2025,Nights,E-27,Started N2 from 3rd stage C1 to E27.,"['maintenance', 'n2_purging']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
04-06-2025,Nights,E-14A,Nitrogen hose of E-14A (Plug will need to be replaced when this is removed,"['maintenance', 'n2_purging']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
04-06-2025,Nights,E-30,E-30 has a hose fitting on the top of the exchanger that we could not remove,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-06-2025,Nights,E-14A,Bin #1: E-14A,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-06-2025,Nights,E-60,Bin #8: E-60,['maintenance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
04-06-2025,Nights,E-601,(T/A North) Bin #11: E-601 Bypass,"['bypass_isolation', 'maintenance']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
04-06-2025,Nights,E-73,"Car seal list on D-37 A/B, E-73, raw gas, E77",['bypass_isolation'],0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
